ward,seed,staffing_factor,headcount,fte,fte_netto_bedarf,fte_brutto_ziel,soll_dienste,scenario,method,besetzungsquote,offene_slots,untergrenzen_verstoesse,harte_verstoesse,weiche_abweichungen,qualifikationsverstoesse,hilfskraftanteil,auslastung_mittel,auslastung_streuung,auslastung_spanne,arbeitszeitabweichung,planstabilitaet,geaenderte_zuweisungen,planungszeit_s,solver_status,krankheitsgutschrift_min
herzchirurgie,4711,1.0,19,17.5,10.99,14.07,220,S1,MILP auf Greedy-Plan,1.0,0,0,0,12,0,0.0,0.9588,0.0278,0.1093,0.0417,0.8951,30,0.326,0,6795
herzchirurgie,4711,1.0,19,17.5,10.99,14.07,220,S2,Greedy,1.0,0,0,0,17,0,0.0,0.938,0.0265,0.0803,0.062,0.5798,137,0.342,,3645
herzchirurgie,4711,1.0,19,17.5,10.99,14.07,220,S2,Greedy reaktiv,0.9955,1,1,0,16,0,0.0,0.9349,0.0427,0.1575,0.0702,0.9324,19,0.305,,3645
herzchirurgie,4711,1.0,19,17.5,10.99,14.07,220,S2,MILP,1.0,0,0,0,2,0,0.0,0.9358,0.0161,0.0703,0.0642,0.2107,281,30.085,1,4050
herzchirurgie,4711,1.0,19,17.5,10.99,14.07,220,S2,MILP reaktiv,1.0,0,0,0,3,0,0.0,0.938,0.0434,0.1447,0.0698,0.9424,16,0.203,0,4050
herzchirurgie,4711,1.0,19,17.5,10.99,14.07,220,S2,Greedy auf MILP-Plan,0.9955,1,1,0,7,0,0.0,0.9323,0.0328,0.1082,0.0677,0.9049,27,0.339,,4050
herzchirurgie,4711,1.0,19,17.5,10.99,14.07,220,S2,MILP auf Greedy-Plan,1.0,0,0,0,16,0,0.0,0.939,0.0426,0.1642,0.0677,0.9395,17,0.285,0,3645
herzchirurgie,20260906,1.0,21,17.9,11.08,14.19,222,S0,Greedy,1.0,0,0,0,15,0,0.0,0.8844,0.0512,0.2418,0.1156,1.0,0,0.404,,0
herzchirurgie,20260906,1.0,21,17.9,11.08,14.19,222,S0,Greedy reaktiv,1.0,0,0,0,15,0,0.0,0.8844,0.0512,0.2418,0.1156,1.0,0,0.321,,0
herzchirurgie,20260906,1.0,21,17.9,11.08,14.19,222,S0,MILP,1.0,0,0,0,0,0,0.0,0.881,0.0074,0.0341,0.119,1.0,0,7.003,0,0
herzchirurgie,20260906,1.0,21,17.9,11.08,14.19,222,S0,MILP reaktiv,1.0,0,0,0,0,0,0.0,0.881,0.0074,0.0341,0.119,1.0,0,0.14,0,0
herzchirurgie,20260906,1.0,21,17.9,11.08,14.19,222,S0,Greedy auf MILP-Plan,1.0,0,0,0,2,0,0.0,0.881,0.0074,0.0341,0.119,0.9818,5,0.318,,0
herzchirurgie,20260906,1.0,21,17.9,11.08,14.19,222,S0,MILP auf Greedy-Plan,1.0,0,0,0,15,0,0.0,0.8844,0.0512,0.2418,0.1156,1.0,0,0.136,0,0
herzchirurgie,20260906,1.0,21,17.9,11.08,14.19,222,S1,Greedy,1.0,0,0,0,15,0,0.0,0.9128,0.0688,0.3506,0.0956,0.4839,176,0.38,,3600
herzchirurgie,20260906,1.0,21,17.9,11.08,14.19,222,S1,Greedy reaktiv,1.0,0,0,0,16,0,0.0,0.9128,0.0624,0.263,0.0872,0.9196,23,0.386,,3600
herzchirurgie,20260906,1.0,21,17.9,11.08,14.19,222,S1,MILP,1.0,0,0,0,0,0,0.0,0.9137,0.0156,0.0731,0.0863,0.1653,313,6.824,0,4590
herzchirurgie,20260906,1.0,21,17.9,11.08,14.19,222,S1,MILP reaktiv,1.0,0,0,0,3,0,0.0,0.9146,0.0366,0.0974,0.0854,0.9357,18,0.68,0,4590
herzchirurgie,20260906,1.0,21,17.9,11.08,14.19,222,S1,Greedy auf MILP-Plan,1.0,0,0,0,5,0,0.0,0.921,0.0475,0.1485,0.0807,0.8986,29,0.393,,4590
herzchirurgie,20260906,1.0,21,17.9,11.08,14.19,222,S1,MILP auf Greedy-Plan,1.0,0,0,0,15,0,0.0,0.9153,0.0612,0.2857,0.0931,0.9435,16,0.179,0,3600
herzchirurgie,20260906,1.0,21,17.9,11.08,14.19,222,S2,Greedy,1.0,0,0,0,13,0,0.0,0.9194,0.0649,0.3385,0.0876,0.3915,216,0.408,,5085
herzchirurgie,20260906,1.0,21,17.9,11.08,14.19,222,S2,Greedy reaktiv,1.0,0,0,0,14,0,0.0,0.9177,0.0746,0.3678,0.0927,0.9094,26,0.356,,5085
herzchirurgie,20260906,1.0,21,17.9,11.08,14.19,222,S2,MILP,1.0,0,0,0,0,0,0.0,0.8997,0.0106,0.0476,0.1003,0.2274,282,5.592,0,2745
herzchirurgie,20260906,1.0,21,17.9,11.08,14.19,222,S2,MILP reaktiv,1.0,0,0,0,0,0,0.0,0.9144,0.0454,0.1485,0.0868,0.9534,13,0.159,0,2745
herzchirurgie,20260906,1.0,21,17.9,11.08,14.19,222,S2,Greedy auf MILP-Plan,1.0,0,0,0,2,0,0.0,0.9109,0.0618,0.2289,0.1011,0.9291,20,0.325,,2745
herzchirurgie,20260906,1.0,21,17.9,11.08,14.19,222,S2,MILP auf Greedy-Plan,1.0,0,0,0,13,0,0.0,0.9195,0.0527,0.2092,0.0805,0.9263,21,0.151,0,5085
herzchirurgie,777,1.0,22,18.05,11.13,14.26,223,S0,Greedy,1.0,0,0,0,18,0,0.0,0.8695,0.0809,0.3977,0.1357,1.0,0,0.419,,0
herzchirurgie,777,1.0,22,18.05,11.13,14.26,223,S0,Greedy reaktiv,1.0,0,0,0,18,0,0.0,0.8695,0.0809,0.3977,0.1357,1.0,0,0.339,,0
herzchirurgie,777,1.0,22,18.05,11.13,14.26,223,S0,MILP,1.0,0,0,0,0,0,0.0,0.8664,0.008,0.0341,0.1336,1.0,0,7.441,0,0
herzchirurgie,777,1.0,22,18.05,11.13,14.26,223,S0,MILP reaktiv,1.0,0,0,0,0,0,0.0,0.8664,0.008,0.0341,0.1336,1.0,0,0.151,0,0
herzchirurgie,777,1.0,22,18.05,11.13,14.26,223,S0,Greedy auf MILP-Plan,1.0,0,0,0,1,0,0.0,0.8664,0.008,0.0341,0.1336,0.9857,4,0.37,,0
herzchirurgie,777,1.0,22,18.05,11.13,14.26,223,S0,MILP auf Greedy-Plan,1.0,0,0,0,18,0,0.0,0.8695,0.0809,0.3977,0.1357,1.0,0,0.16,0,0
herzchirurgie,777,1.0,22,18.05,11.13,14.26,223,S1,Greedy,1.0,0,0,0,15,0,0.0,0.8785,0.079,0.3977,0.1268,0.4212,202,0.448,,1350
herzchirurgie,777,1.0,22,18.05,11.13,14.26,223,S1,Greedy reaktiv,1.0,0,0,0,18,0,0.0,0.8759,0.0826,0.3977,0.1294,0.9579,12,0.34,,1350
herzchirurgie,777,1.0,22,18.05,11.13,14.26,223,S1,MILP,1.0,0,0,0,0,0,0.0,0.891,0.0057,0.0325,0.109,0.1714,324,4.306,0,3195
herzchirurgie,777,1.0,22,18.05,11.13,14.26,223,S1,MILP reaktiv,1.0,0,0,0,1,0,0.0,0.8895,0.0326,0.1073,0.1105,0.9537,13,0.639,0,3195
herzchirurgie,777,1.0,22,18.05,11.13,14.26,223,S1,Greedy auf MILP-Plan,1.0,0,0,0,2,0,0.0,0.8944,0.0443,0.14,0.1056,0.9404,17,0.391,,3195
herzchirurgie,777,1.0,22,18.05,11.13,14.26,223,S1,MILP auf Greedy-Plan,1.0,0,0,0,18,0,0.0,0.8808,0.0636,0.2986,0.1244,0.9822,5,0.18,0,1350
herzchirurgie,777,1.0,22,18.05,11.13,14.26,223,S2,Greedy,1.0,0,0,0,16,0,0.0,0.8847,0.0844,0.4099,0.1219,0.6417,115,0.445,,3150
herzchirurgie,777,1.0,22,18.05,11.13,14.26,223,S2,Greedy reaktiv,1.0,0,0,0,16,0,0.0,0.8897,0.0849,0.3977,0.1156,0.9306,20,0.381,,3150
herzchirurgie,777,1.0,22,18.05,11.13,14.26,223,S2,MILP,1.0,0,0,0,0,0,0.0,0.8837,0.0099,0.0505,0.1163,0.2237,302,4.763,0,2790
herzchirurgie,777,1.0,22,18.05,11.13,14.26,223,S2,MILP reaktiv,1.0,0,0,0,0,0,0.0,0.8833,0.0311,0.1073,0.1167,0.9642,10,0.368,0,2790
herzchirurgie,777,1.0,22,18.05,11.13,14.26,223,S2,Greedy auf MILP-Plan,1.0,0,0,0,2,0,0.0,0.8897,0.0521,0.2035,0.1171,0.9135,25,0.359,,2790
herzchirurgie,777,1.0,22,18.05,11.13,14.26,223,S2,MILP auf Greedy-Plan,1.0,0,0,0,16,0,0.0,0.8906,0.0763,0.3977,0.1147,0.9577,12,0.172,0,3150
herzchirurgie,31415,1.0,20,17.95,11.08,14.19,222,S0,Greedy,1.0,0,0,0,17,0,0.0,0.873,0.0417,0.206,0.127,1.0,0,0.375,,0
herzchirurgie,31415,1.0,20,17.95,11.08,14.19,222,S0,Greedy reaktiv,1.0,0,0,0,17,0,0.0,0.873,0.0417,0.206,0.127,1.0,0,0.288,,0
herzchirurgie,31415,1.0,20,17.95,11.08,14.19,222,S0,MILP,1.0,0,0,0,0,0,0.0,0.869,0.0111,0.053,0.131,1.0,0,20.061,0,0
herzchirurgie,31415,1.0,20,17.95,11.08,14.19,222,S0,MILP reaktiv,1.0,0,0,0,0,0,0.0,0.869,0.0111,0.053,0.131,1.0,0,0.134,0,0
herzchirurgie,31415,1.0,20,17.95,11.08,14.19,222,S0,Greedy auf MILP-Plan,1.0,0,0,0,3,0,0.0,0.869,0.0111,0.053,0.131,0.9606,11,0.322,,0
herzchirurgie,31415,1.0,20,17.95,11.08,14.19,222,S0,MILP auf Greedy-Plan,1.0,0,0,0,17,0,0.0,0.873,0.0417,0.206,0.127,1.0,0,0.164,0,0
herzchirurgie,31415,1.0,20,17.95,11.08,14.19,222,S1,Greedy,1.0,0,0,0,16,0,0.0,0.9169,0.0377,0.1611,0.0831,0.2116,298,0.379,,6570
herzchirurgie,31415,1.0,20,17.95,11.08,14.19,222,S1,Greedy reaktiv,1.0,0,0,0,16,0,0.0,0.9195,0.0444,0.1579,0.0805,0.8801,35,0.3,,6570
herzchirurgie,31415,1.0,20,17.95,11.08,14.19,222,S1,MILP,1.0,0,0,0,0,0,0.0,0.9129,0.0101,0.0476,0.0871,0.1545,312,7.058,0,6840
herzchirurgie,31415,1.0,20,17.95,11.08,14.19,222,S1,MILP reaktiv,1.0,0,0,0,2,0,0.0,0.9155,0.031,0.118,0.0845,0.9049,27,0.629,0,6840
herzchirurgie,31415,1.0,20,17.95,11.08,14.19,222,S1,Greedy auf MILP-Plan,1.0,0,0,0,5,0,0.0,0.9173,0.0465,0.1427,0.0835,0.8475,45,0.327,,6840
herzchirurgie,31415,1.0,20,17.95,11.08,14.19,222,S1,MILP auf Greedy-Plan,1.0,0,0,0,15,0,0.0,0.919,0.0419,0.1266,0.081,0.9062,27,0.154,0,6570
herzchirurgie,31415,1.0,20,17.95,11.08,14.19,222,S2,Greedy,1.0,0,0,0,16,0,0.0,0.9026,0.049,0.2255,0.0974,0.5879,136,0.411,,3735
herzchirurgie,31415,1.0,20,17.95,11.08,14.19,222,S2,Greedy reaktiv,1.0,0,0,0,18,0,0.0,0.9079,0.0416,0.1514,0.0921,0.9129,25,0.362,,3735
herzchirurgie,31415,1.0,20,17.95,11.08,14.19,222,S2,MILP,1.0,0,0,0,0,0,0.0,0.8977,0.0079,0.0348,0.1023,0.2254,275,4.324,0,3195
herzchirurgie,31415,1.0,20,17.95,11.08,14.19,222,S2,MILP reaktiv,1.0,0,0,0,1,0,0.0,0.9019,0.0363,0.1212,0.0981,0.9498,14,0.505,0,3195
herzchirurgie,31415,1.0,20,17.95,11.08,14.19,222,S2,Greedy auf MILP-Plan,1.0,0,0,0,6,0,0.0,0.9032,0.0402,0.1212,0.0968,0.8893,32,0.349,,3195
herzchirurgie,31415,1.0,20,17.95,11.08,14.19,222,S2,MILP auf Greedy-Plan,1.0,0,0,0,17,0,0.0,0.9065,0.03,0.118,0.0935,0.9435,16,0.307,0,3735
herzchirurgie,20261133,0.9,18,16.1,10.99,12.66,220,S0,Greedy,1.0,0,0,0,15,0,0.0,1.021,0.0277,0.0965,0.0291,1.0,0,0.344,,0
herzchirurgie,20261133,0.9,18,16.1,10.99,12.66,220,S0,Greedy reaktiv,1.0,0,0,0,15,0,0.0,1.021,0.0277,0.0965,0.0291,1.0,0,0.276,,0
herzchirurgie,20261133,0.9,18,16.1,10.99,12.66,220,S0,MILP,1.0,0,0,0,4,0,0.0,1.0174,0.0135,0.0584,0.0211,1.0,0,16.446,0,0
herzchirurgie,20261133,0.9,18,16.1,10.99,12.66,220,S0,MILP reaktiv,1.0,0,0,0,4,0,0.0,1.0174,0.0135,0.0584,0.0211,1.0,0,0.122,0,0
herzchirurgie,20261133,0.9,18,16.1,10.99,12.66,220,S0,Greedy auf MILP-Plan,1.0,0,0,0,6,0,0.0,1.0174,0.0135,0.0584,0.0211,0.9854,4,0.267,,0
herzchirurgie,20261133,0.9,18,16.1,10.99,12.66,220,S0,MILP auf Greedy-Plan,1.0,0,0,0,15,0,0.0,1.021,0.0277,0.0965,0.0291,1.0,0,0.131,0,0
herzchirurgie,20261133,0.9,18,16.1,10.99,12.66,220,S1,Greedy,0.9955,1,0,0,14,0,0.0,1.0619,0.0218,0.0779,0.0619,0.3545,224,0.316,,6390
herzchirurgie,20261133,0.9,18,16.1,10.99,12.66,220,S1,Greedy reaktiv,1.0,0,0,0,14,0,0.0,1.0701,0.0356,0.1488,0.0701,0.8441,46,0.273,,6390
herzchirurgie,20261133,0.9,18,16.1,10.99,12.66,220,S1,MILP,1.0,0,0,0,3,0,0.0,1.0527,0.0088,0.0312,0.0527,0.2784,241,7.63,0,5085
herzchirurgie,20261133,0.9,18,16.1,10.99,12.66,220,S1,MILP reaktiv,1.0,0,0,0,6,0,0.0,1.0561,0.0377,0.1182,0.0561,0.9247,21,0.51,0,5085
herzchirurgie,20261133,0.9,18,16.1,10.99,12.66,220,S1,Greedy auf MILP-Plan,1.0,0,0,0,9,0,0.0,1.0508,0.029,0.0793,0.0508,0.8715,37,0.307,,5085
herzchirurgie,20261133,0.9,18,16.1,10.99,12.66,220,S1,MILP auf Greedy-Plan,1.0,0,0,0,14,0,0.0,1.0766,0.0691,0.2931,0.0796,0.9021,28,0.285,0,6390
herzchirurgie,20261133,0.9,18,16.1,10.99,12.66,220,S2,Greedy,0.9955,1,1,0,13,0,0.0,1.0616,0.0165,0.0628,0.0616,0.6948,94,0.343,,4500
herzchirurgie,20261133,0.9,18,16.1,10.99,12.66,220,S2,Greedy reaktiv,0.9818,3,3,0,14,0,0.0,1.0506,0.0298,0.096,0.0506,0.8986,29,0.284,,4500
herzchirurgie,20261133,0.9,18,16.1,10.99,12.66,220,S2,MILP,1.0,0,0,0,4,0,0.0,1.0532,0.0106,0.0406,0.0532,0.2796,237,30.063,1,3330
herzchirurgie,20261133,0.9,18,16.1,10.99,12.66,220,S2,MILP reaktiv,1.0,0,0,0,6,0,0.0,1.0525,0.0346,0.1032,0.0525,0.9146,24,0.521,0,3330
herzchirurgie,20261133,0.9,18,16.1,10.99,12.66,220,S2,Greedy auf MILP-Plan,0.9909,2,2,0,9,0,0.0,1.0434,0.0321,0.0893,0.0434,0.8625,40,0.326,,3330
herzchirurgie,20261133,0.9,18,16.1,10.99,12.66,220,S2,MILP auf Greedy-Plan,1.0,0,0,0,13,0,0.0,1.0761,0.069,0.2697,0.0761,0.8862,33,0.318,0,4500
herzchirurgie,4711,0.9,18,16.5,10.99,12.66,220,S0,Greedy,0.9955,1,1,0,14,0,0.0,1.0205,0.0403,0.1587,0.0349,1.0,0,0.298,,0
herzchirurgie,4711,0.9,18,16.5,10.99,12.66,220,S0,Greedy reaktiv,0.9955,1,1,0,14,0,0.0,1.0205,0.0403,0.1587,0.0349,1.0,0,0.258,,0
herzchirurgie,4711,0.9,18,16.5,10.99,12.66,220,S0,MILP,1.0,0,0,0,3,0,0.0,1.0139,0.015,0.065,0.0193,1.0,0,8.589,0,0
herzchirurgie,4711,0.9,18,16.5,10.99,12.66,220,S0,MILP reaktiv,1.0,0,0,0,3,0,0.0,1.0139,0.015,0.065,0.0193,1.0,0,0.14,0,0
herzchirurgie,4711,0.9,18,16.5,10.99,12.66,220,S0,Greedy auf MILP-Plan,1.0,0,0,0,6,0,0.0,1.0139,0.015,0.065,0.0193,0.9855,4,0.321,,0
herzchirurgie,4711,0.9,18,16.5,10.99,12.66,220,S0,MILP auf Greedy-Plan,1.0,0,0,0,15,0,0.0,1.0239,0.0373,0.149,0.0333,0.982,5,0.627,0,0
herzchirurgie,4711,0.9,18,16.5,10.99,12.66,220,S1,Greedy,0.9955,1,1,0,14,0,0.0,1.0411,0.0265,0.11,0.0411,0.5361,154,0.345,,3645
herzchirurgie,4711,0.9,18,16.5,10.99,12.66,220,S1,Greedy reaktiv,0.9909,2,2,0,14,0,0.0,1.0451,0.0692,0.304,0.048,0.9261,21,0.308,,3645
herzchirurgie,4711,0.9,18,16.5,10.99,12.66,220,S1,MILP,1.0,0,0,0,4,0,0.0,1.0356,0.0247,0.1158,0.041,0.2315,259,30.113,1,3195
herzchirurgie,4711,0.9,18,16.5,10.99,12.66,220,S1,MILP reaktiv,1.0,0,0,0,4,0,0.0,1.0432,0.0342,0.1111,0.0432,0.9357,18,0.471,0,3195
herzchirurgie,4711,0.9,18,16.5,10.99,12.66,220,S1,Greedy auf MILP-Plan,0.9955,1,1,0,8,0,0.0,1.0402,0.0352,0.1149,0.0402,0.8993,29,0.289,,3195
herzchirurgie,4711,0.9,18,16.5,10.99,12.66,220,S1,MILP auf Greedy-Plan,1.0,0,0,0,15,0,0.0,1.0518,0.0685,0.304,0.0548,0.9329,19,0.685,0,3645
herzchirurgie,4711,0.9,18,16.5,10.99,12.66,220,S2,Greedy,0.9955,1,1,0,14,0,0.0,1.0583,0.0474,0.1948,0.0634,0.8046,59,0.35,,3690
herzchirurgie,4711,0.9,18,16.5,10.99,12.66,220,S2,Greedy reaktiv,0.9909,2,1,0,13,0,0.0,1.0583,0.0724,0.3191,0.0634,0.9263,21,0.275,,3690
herzchirurgie,4711,0.9,18,16.5,10.99,12.66,220,S2,MILP,1.0,0,0,0,4,0,0.0,1.0623,0.017,0.071,0.0623,0.2529,257,6.312,0,4275
herzchirurgie,4711,0.9,18,16.5,10.99,12.66,220,S2,MILP reaktiv,1.0,0,0,0,4,0,0.0,1.0665,0.0378,0.1149,0.0665,0.9255,21,0.152,0,4275
herzchirurgie,4711,0.9,18,16.5,10.99,12.66,220,S2,Greedy auf MILP-Plan,1.0,0,0,0,9,0,0.0,1.0742,0.0777,0.2677,0.0742,0.8862,33,0.293,,4275
herzchirurgie,4711,0.9,18,16.5,10.99,12.66,220,S2,MILP auf Greedy-Plan,1.0,0,0,0,13,0,0.0,1.0724,0.1062,0.4357,0.0724,0.9066,27,1.708,0,3690
herzchirurgie,20260906,0.9,19,16.4,11.08,12.78,222,S0,Greedy,1.0,0,0,0,16,0,0.0,1.0164,0.0719,0.3102,0.0536,1.0,0,0.33,,0
herzchirurgie,20260906,0.9,19,16.4,11.08,12.78,222,S0,Greedy reaktiv,1.0,0,0,0,16,0,0.0,1.0164,0.0719,0.3102,0.0536,1.0,0,0.27,,0
herzchirurgie,20260906,0.9,19,16.4,11.08,12.78,222,S0,MILP,1.0,0,0,0,2,0,0.0,1.003,0.0158,0.0671,0.0069,1.0,0,7.98,0,0
herzchirurgie,20260906,0.9,19,16.4,11.08,12.78,222,S0,MILP reaktiv,1.0,0,0,0,2,0,0.0,1.003,0.0158,0.0671,0.0069,1.0,0,0.143,0,0
herzchirurgie,20260906,0.9,19,16.4,11.08,12.78,222,S0,Greedy auf MILP-Plan,1.0,0,0,0,4,0,0.0,1.003,0.0158,0.0671,0.0069,0.9856,4,0.29,,0
herzchirurgie,20260906,0.9,19,16.4,11.08,12.78,222,S0,MILP auf Greedy-Plan,1.0,0,0,0,16,0,0.0,1.0164,0.0719,0.3102,0.0536,1.0,0,0.15,0,0
herzchirurgie,20260906,0.9,19,16.4,11.08,12.78,222,S1,Greedy,0.9955,1,0,0,15,0,0.0,1.0553,0.0958,0.3656,0.0785,0.3464,234,0.374,,4230
herzchirurgie,20260906,0.9,19,16.4,11.08,12.78,222,S1,Greedy reaktiv,0.9955,1,0,0,15,0,0.0,1.0448,0.0598,0.2509,0.0655,0.9236,22,0.303,,4230
herzchirurgie,20260906,0.9,19,16.4,11.08,12.78,222,S1,MILP,1.0,0,0,0,3,0,0.0,1.0386,0.0124,0.0461,0.0386,0.2353,273,15.968,0,4050
herzchirurgie,20260906,0.9,19,16.4,11.08,12.78,222,S1,MILP reaktiv,1.0,0,0,0,6,0,0.0,1.0415,0.0419,0.1558,0.0427,0.9397,17,0.354,0,4050
herzchirurgie,20260906,0.9,19,16.4,11.08,12.78,222,S1,Greedy auf MILP-Plan,1.0,0,0,0,8,0,0.0,1.0571,0.087,0.3081,0.0586,0.9066,27,0.31,,4050
herzchirurgie,20260906,0.9,19,16.4,11.08,12.78,222,S1,MILP auf Greedy-Plan,1.0,0,0,0,15,0,0.0,1.0594,0.0928,0.3384,0.0724,0.9406,17,0.301,0,4230
herzchirurgie,20260906,0.9,19,16.4,11.08,12.78,222,S2,Greedy,1.0,0,0,0,15,0,0.0,1.0283,0.0713,0.3161,0.0609,0.7607,73,0.332,,2295
herzchirurgie,20260906,0.9,19,16.4,11.08,12.78,222,S2,Greedy reaktiv,1.0,0,0,0,16,0,0.0,1.03,0.0636,0.245,0.0571,0.9542,13,0.279,,2295
herzchirurgie,20260906,0.9,19,16.4,11.08,12.78,222,S2,MILP,1.0,0,0,0,2,0,0.0,1.0053,0.0173,0.0909,0.0099,0.2585,261,6.226,0,1350
